Date,Open,High,Low,Close,Volume,log_return,rsi,bb_upper,bb_mid,bb_lower,bb_width,macd,macd_signal,macd_hist,std_20,ema_50,ema_200,cross_signal
2017-01-27,8610.5,8672.7001953125,8606.900390625,8641.25,275400,0.004465328690727306,73.63994191785261,8612.263324477366,8355.102392578125,8097.941460678883,0.061557816964081406,96.9424665980714,69.55942770242682,27.38303889564459,131.920774565333,8313.372527064455,8267.464189022097,1
2017-01-30,8635.5498046875,8662.599609375,8617.75,8632.75,304700,-0.0009841380903137704,72.66556376114261,8649.14654504018,8377.44990234375,8105.753259647319,0.06486380601820554,104.94947192871041,76.63743654768354,28.312035381026874,139.37743687037624,8325.897133846242,8271.098873708446,1
2017-01-31,8629.4501953125,8631.75,8552.400390625,8561.2998046875,521000,-0.008311085218864388,64.89273086673973,8663.53180124709,8396.539892578125,8129.547983909159,0.0635956982482667,104.32703064512316,82.17535536717146,22.151675277951696,136.96395923812793,8335.128611134134,8273.986445160974,1
2017-02-01,8570.349609375,8722.400390625,8537.5,8716.400390625,327700,0.017954328487415367,71.91554773388802,8706.741458833976,8422.747412109375,8138.753365384773,0.06743501445058261,115.02314725675387,88.74491374508796,26.278233511665917,145.6858720302503,8350.080445623971,8278.388573971562,1
2017-02-02,8724.75,8757.599609375,8685.7998046875,8734.25,283500,0.002045724967320079,72.59497727035367,8743.729020825367,8449.934912109375,8156.140803393383,0.06953760277962936,123.51639096522013,95.6992091891144,27.817181776105727,150.71319775637994,8365.145918344599,8282.92450855891,1
2017-02-03,8735.150390625,8748.25,8707.75,8740.9501953125,191000,0.0007668233343177947,72.8603922685163,8781.295592728084,8473.292431640624,8165.289270553165,0.07269975952613802,129.29753604988582,102.4188745612687,26.878661488617126,158.00228782476475,8379.883340970791,8287.481978078846,1
2017-02-06,8785.4501953125,8814.099609375,8770.2001953125,8801.0498046875,194400,0.006852108598963618,75.18220582333844,8821.642493906329,8501.154931640625,8180.667369374922,0.07539859344825592,137.14771786351412,109.36464322171778,27.783074641796333,164.40665049857762,8396.39967288125,8292.592105706794,1
2017-02-07,8805.7001953125,8809.2998046875,8741.0498046875,8768.2998046875,226300,-0.003728087682222944,71.58811504726097,8844.147753269026,8527.767431640625,8211.387110012223,0.07420003515915165,139.12267264213006,115.31624910580025,23.806423536329802,162.29968050823948,8410.983991775614,8297.3255156469,1
2017-02-08,8774.5498046875,8791.25,8715.0,8769.0498046875,218700,8.553173850807276e-05,71.62157281350929,8864.825676233922,8551.78994140625,8238.754206578578,0.0732094069130507,139.1443873815897,120.08187676095815,19.062510620631542,160.58394368113036,8425.025788360394,8302.019289667205,1
2017-02-09,8795.5498046875,8821.400390625,8724.099609375,8778.400390625,187500,0.0010657487804178315,72.06328009114888,8889.202291811383,8571.67744140625,8254.152591001115,0.07408698065825534,138.32162501713174,123.72982641219286,14.591798604938873,162.88681138237203,8438.883615900182,8306.759400124496,1
2017-02-10,8812.349609375,8822.099609375,8771.2001953125,8793.5498046875,225900,0.0017242727924366554,72.80190907834981,8913.119566444837,8590.994921875,8268.870277305165,0.07499123151606563,137.30919608110707,126.44570034597572,10.863495735131352,165.24645600088832,8452.792093891841,8311.603085742037,1
2017-02-13,8819.7998046875,8826.900390625,8754.2001953125,8805.0498046875,204900,0.0013069223565665177,73.37733464591162,8933.753164437756,8611.229931640624,8288.706698843493,0.07490758819760931,135.8685842813029,128.33027713304116,7.538307148261737,165.4509274471884,8466.60612176618,8316.513003343485,1
2017-02-14,8819.900390625,8820.4501953125,8772.5,8792.2998046875,188300,-0.0014490821077153884,71.56943081675624,8948.424022712212,8630.204931640625,8311.985840569037,0.0737454309815776,132.17444587084174,129.0991108806013,3.075334990240435,163.24294932983085,8479.378423057213,8321.247200371783,1
2017-02-15,8778.9501953125,8807.900390625,8712.849609375,8724.7001953125,216100,-0.007718210304816345,62.74278198795417,8948.53018075496,8646.53994140625,8344.54970205754,0.06985227418023009,122.38135496241011,127.75555969696308,-5.374204734552961,154.91772405639537,8488.998884714283,8325.261658032885,1
2017-02-16,8739.0,8783.9501953125,8719.599609375,8778.0,184600,0.006090485336691579,66.27454988282102,8952.363336845834,8664.58994140625,8376.816545966665,0.06642516204128161,117.56588234583432,125.71762422673733,-8.151741880903003,147.62463701352718,8500.332261784311,8329.766517156937,1
2017-02-17,8883.7001953125,8896.4501953125,8804.25,8821.7001953125,298300,0.004966026084143879,68.87934131936338,8959.097169739834,8683.919970703126,8408.742771666417,0.06337626324633852,115.93934949628601,123.76196928064708,-7.822619784361066,141.16292459954565,8512.93492584424,8334.661379626148,1
2017-02-20,8818.5498046875,8886.25,8809.7998046875,8879.2001953125,167800,0.006496867502078924,71.94927148135523,8951.564904765855,8710.4125,8469.260095234145,0.05537106417540041,117.93064883642546,122.59570519180275,-4.665056355377288,123.70857342152226,8527.298269744955,8340.079676299643,1
2017-02-21,8890.75,8920.7998046875,8860.9501953125,8907.849609375,175700,0.0032213817527225,73.3593926118951,8943.458258060775,8736.22998046875,8529.001702876725,0.047441122327438044,120.43226797301395,122.163017748045,-1.7307497750310432,106.30586337465544,8542.22185169123,8345.729128370045,1
2017-02-22,8931.599609375,8960.75,8905.25,8926.900390625,247100,0.0021363673161383717,74.28511052363824,8944.835829214948,8758.785009765625,8572.734190316301,0.0424832483596493,122.53949892933633,122.23831398430326,0.30118494503307147,95.44205657135443,8557.307284590594,8351.511926999447,1
2017-02-23,8956.400390625,8982.150390625,8927.5498046875,8939.5,377200,0.0014104252886116898,74.90616620070693,8963.087435758018,8775.622509765624,8588.15758377323,0.042724017762564466,123.7990988717047,122.55047096178356,1.2486279099211401,96.16747792172109,8572.295234214493,8357.362554591491,1
2017-02-27,8943.7001953125,8951.7998046875,8888.650390625,8896.7001953125,189900,-0.00479921579345047,68.82532664226837,8972.273559241072,8788.39501953125,8604.516479821428,0.04184576121150034,119.96091954810072,122.03256067904701,-2.07164113094629,94.32770057765345,8585.016997394807,8362.729098280257,1
2017-02-28,8898.9501953125,8914.75,8867.599609375,8879.599609375,293600,-0.0019239764630964217,66.502391284825,8974.001896487178,8800.7375,8627.47310351282,0.039374972037781744,114.22257368361716,120.47056327996106,-6.247989596343899,88.8827599914724,8596.569256688148,8367.872088440405,1
2017-03-01,8904.400390625,8960.7998046875,8898.599609375,8945.7998046875,205900,0.007427659614302356,70.63439546189561,8965.855203899142,8819.9625,8674.069796100857,0.033082386438523376,113.70596417160232,119.11764345828931,-5.41167928668699,74.84137796384488,8610.264572295966,8373.622612980178,1
2017-03-02,8982.849609375,8992.5,8879.7998046875,8899.75,218800,-0.005160940111567701,64.65947251285172,8970.82224274878,8829.12998046875,8687.43771818872,0.032096540110627673,108.33192997291007,116.96050076121347,-8.628570788303392,72.6865968786414,8621.616942009849,8378.857711358483,1
2017-03-03,8883.5,8907.099609375,8860.099609375,8897.5498046875,202600,-0.0002472504647169898,64.37926471646708,8974.938863623944,8837.294970703126,8699.651077782308,0.031150684316213685,102.71143825416038,114.11068825980286,-11.399250005642472,70.60982721674301,8632.437838585443,8384.018826714992,1
2017-03-06,8915.099609375,8967.7998046875,8914.0,8963.4501953125,174800,0.00737928331770254,68.74783743491795,8989.051914971245,8848.419970703126,8707.788026435006,0.03178690539864703,102.39442959839653,111.7674365275216,-9.373006929125069,72.14266521536813,8645.418715319838,8389.784312969694,1
2017-03-07,8977.75,8977.849609375,8932.7998046875,8946.900390625,173400,-0.0018480720763560477,66.54077749632356,9000.817675339738,8855.7125,8710.607324660261,0.0327709770026384,99.6589605671179,109.34574133544086,-9.686780768322961,74.43738433704596,8657.241526116119,8395.327756528453,1
2017-03-08,8950.7001953125,8957.0498046875,8891.9501953125,8924.2998046875,177800,-0.0025292759007722594,63.54079157560768,9005.726422394666,8863.5125,8721.298577605336,0.03208974374316392,94.57717643002252,106.39202835435721,-11.81485192433469,72.9542028710223,8667.714399785584,8400.591159992722,1
2017-03-09,8914.5,8945.7998046875,8899.5,8927.0,171500,0.0003025208654424808,63.75106614237911,9009.238923462979,8871.410009765625,8733.58109606827,0.03107260594327908,89.73331923722799,103.06028653093136,-13.326967293703376,70.70474087244898,8677.88246253909,8405.829058898267,1
2017-03-10,8953.7001953125,8975.7001953125,8903.9501953125,8934.5498046875,152700,0.0008453695473995277,64.36982676311607,9012.709622356915,8879.21748046875,8745.725338580583,0.0300684474013173,85.5179361212231,99.55181644898971,-14.03388032776661,68.48002387536897,8687.947848505695,8411.089961841444,1
2017-03-14,9091.650390625,9122.75,9060.5,9087.0,270300,0.016919058968585234,74.01527647130828,9049.215283488238,8893.889990234375,8738.564696980511,0.034928539351040545,93.40199129889879,98.32185141897153,-4.919860120072741,79.68019420487117,8703.596952485865,8417.815434857946,1
2017-03-15,9086.849609375,9106.5498046875,9075.5,9084.7998046875,240600,-0.00024215491551740303,73.70516317138814,9078.330245673245,8907.877490234376,8737.424734795506,0.038270116674984686,98.33903329295936,98.3252877937691,0.013745499190250143,87.44041856677238,8718.546083944753,8424.45209525426,1
2017-03-16,9129.650390625,9158.4501953125,9128.5498046875,9153.7001953125,208600,0.0075555246752815495,76.9606397461848,9118.722403360134,8925.947509765625,8733.172616171116,0.04319427005000862,106.58274085049379,99.97677840511405,6.605962445379745,98.8914338267426,8735.610951057213,8431.708295254839,1
2017-03-17,9207.7998046875,9218.400390625,9147.599609375,9160.0498046875,286700,0.000693425391241901,77.24029356761096,9142.977755141468,8947.714990234375,8752.452225327283,0.04364528041409555,112.33338950411235,102.44810062491372,9.885288879198626,100.16768488148524,8752.255611983892,8438.955474453174,1
2017-03-20,9166.9501953125,9167.599609375,9116.2998046875,9126.849609375,332100,-0.0036310400180971465,72.29878391003892,9158.981601379448,8965.157470703125,8771.333340026802,0.043239425812589015,112.91028224764159,104.54053694945931,8.36974529818228,99.42968109281536,8766.945572665896,8445.800192213592,1
2017-03-21,9133.9501953125,9147.75,9087.2001953125,9121.5,247700,-0.0005863115999817308,71.5049711339077,9173.64576512752,8980.1474609375,8786.64915674748,0.0430946830286947,111.648787412827,105.96218704213285,5.686600370694151,99.26253563207426,8780.84966785547,8452.523573385595,1
2017-03-22,9047.2001953125,9072.900390625,9019.2998046875,9030.4501953125,232300,-0.010032042543653485,59.52563480414239,9176.60366392704,8987.7099609375,8798.81625794796,0.04203377808374164,102.12485362229745,105.19472035816577,-3.0698667358683167,96.90042505623569,8790.637923834178,8458.27408703661,1
2017-03-23,9048.75,9099.0498046875,9048.599609375,9086.2998046875,191800,0.006165541424006181,63.558540692374294,9186.450390338818,8996.632470703125,8806.814551067433,0.042197548972645146,97.95450563259874,103.74667741305237,-5.792171780453629,97.37453819203033,8802.232507397053,8464.52309915254,1
2017-03-24,9104.0,9133.5498046875,9089.400390625,9108.0,203700,0.0023853850750034113,65.01709336913596,9198.588733302393,9005.687451171874,8812.786169041356,0.04283987939319773,95.30191802306217,102.05772553505435,-6.755807511992174,98.95626977769157,8814.223389459916,8470.925854384854,1
2017-03-27,9093.4501953125,9094.849609375,9024.650390625,9045.2001953125,202700,-0.006918896341847197,57.80633227020314,9202.114489246518,9010.9724609375,8819.830432628483,0.04242428420186982,87.1279470943864,99.07176984692076,-11.94382275253436,98.05379160935014,8823.28130341492,8476.640026931396,1
2017-03-28,9081.5,9110.400390625,9079.7998046875,9100.7998046875,183300,0.006128048426003716,61.84134362970642,9208.583067467573,9021.17744140625,8833.771815344926,0.04154793036242727,84.16622421329521,96.09066072019566,-11.924436506900449,96.13705769894194,8834.164381896198,8482.850571983696,1
2017-03-29,9128.7001953125,9153.150390625,9109.099609375,9143.7998046875,243400,0.004713732341589461,64.65641542566044,9217.202230492932,9034.387451171875,8851.572671850818,0.04047087426991942,84.31682623849883,93.73589382385629,-9.419067585357453,93.78200301231445,8846.306947495857,8489.427181264331,1
2017-03-30,9142.599609375,9183.150390625,9136.349609375,9173.75,323400,0.0032701122498964663,66.5096563911545,9233.445453327407,9045.7849609375,8858.124468547594,0.04149125657978447,85.86313313515711,92.16134168611646,-6.298208550959345,96.26780136684255,8859.147851515629,8496.236363540309,1
2017-03-31,9158.900390625,9191.7001953125,9152.099609375,9173.75,190900,0.0,66.5096563911545,9242.447986396939,9059.4849609375,8876.52193547806,0.04039148500126346,86.09612989880588,90.94829932865434,-4.852169429848459,93.85805167669507,8871.48519067188,8502.977792758813,1
2017-04-03,9220.599609375,9245.349609375,9192.400390625,9237.849609375,139100,0.006962987433382358,70.36647884910448,9259.35404522249,9076.499951171874,8893.645857121259,0.04029176335245989,90.4108838956945,90.84081624206239,-0.4299323463678917,93.80217104303752,8885.852422777885,8510.28995013808,1
2017-04-05,9264.400390625,9273.900390625,9215.400390625,9265.150390625,184800,0.0029509594186491106,71.85324528433276,9284.165172365761,9091.5849609375,8899.004749509239,0.04236449689590826,94.93890580042716,91.66043415373535,3.2784716466918127,98.79156398268869,8900.726852889537,8517.800999297155,1
2017-04-06,9245.7998046875,9267.9501953125,9218.849609375,9261.9501953125,186100,-0.00034546099962948787,71.401025010552,9301.535061040906,9107.337451171876,8913.139841302846,0.04264640701197298,97.14929022165052,92.75820536731838,4.391084854332135,99.62127187615128,8914.892474161026,8525.205468909247,1
2017-04-07,9223.7001953125,9250.5,9188.099609375,9198.2998046875,190000,-0.006895967591191596,62.919083034428944,9299.688579419519,9121.037451171875,8942.38632292423,0.03917342280503208,92.69643443091081,92.74585118003688,-0.04941674912606686,91.64609507883524,8926.00648712285,8531.902924986643,1
2017-04-10,9225.599609375,9225.650390625,9174.849609375,9181.4501953125,135800,-0.001833497636833679,60.85806203628864,9290.184415690183,9133.7599609375,8977.335506184816,0.034251930294132156,86.80723174522245,91.558127293074,-4.750895547851542,80.24405215648862,8936.023887444013,8538.36608190531,1
2017-04-11,9184.5498046875,9242.7001953125,9172.849609375,9237.0,200100,0.006031992108960761,64.93598534144755,9282.106390104726,9148.882470703125,9015.658551301525,0.02912353936739585,85.63525130563357,90.37355209558591,-4.7383007899523335,68.34242864298915,8947.82687225013,8545.317663179885,1
2017-04-12,9242.5,9246.400390625,9161.7998046875,9203.4501953125,161800,-0.0036387226287440087,60.81501320589872,9286.775588472896,9154.70498046875,9022.634372464605,0.028853056059351685,81.06479501686044,88.51180067984082,-7.447005662980374,67.75079237948913,8957.851316291793,8551.866245589166,1
2017-04-13,9202.5,9202.650390625,9144.9501953125,9150.7998046875,166500,-0.005737149166000338,54.924212053683476,9286.164212902311,9158.00498046875,9029.845748035188,0.027988460959976844,72.36010670637552,85.28146188514776,-12.921355178772245,65.7442990483421,8965.41792367986,8557.825783490644,1
2017-04-17,9144.75,9160.0,9120.25,9139.2998046875,0,-0.0012575110864404995,53.70065543614284,9285.694406192168,9157.2849609375,9028.875515682834,0.0280453094563349,63.798198694383245,80.98480924699487,-17.186610552611626,65.87265551727631,8972.236820974278,8563.61159464683,1
2017-04-18,9163.0,9217.900390625,9095.4501953125,9105.150390625,174200,-0.003743544319295666,50.129385211280635,9284.927566276376,9154.539990234374,9024.152414192373,0.028485882672661365,53.63893632451254,75.5156346624984,-21.876698337985857,66.88741519997551,8977.449117823327,8569.000040377958,1
2017-04-19,9112.2001953125,9120.5,9075.150390625,9103.5,173700,-0.00018127544810997014,49.956474029409485,9285.141749824626,9153.372509765624,9021.603269706622,0.028791407739260946,44.93647525752385,69.3998027815035,-24.463327523979643,67.59619388562382,8982.392289673393,8574.318447936386,1
2017-04-20,9108.099609375,9143.900390625,9102.650390625,9136.400390625,170300,0.00360752258526342,53.406741580169154,9285.324814152526,9154.117529296875,9022.910244441224,0.02866628802519403,40.23074375623764,63.56599097645033,-23.335247220212686,67.30791694888376,8988.431823044046,8579.911303087518,1
2017-04-21,9179.099609375,9183.650390625,9088.75,9119.400390625,155200,-0.0018624222643066866,51.433485810606804,9278.22524243556,9158.5650390625,9038.90483568944,0.02613077547906095,34.72932171100001,57.79865712336027,-23.06933541236026,61.384389133433494,8993.567845302123,8585.279353709782,1
2017-04-24,9135.349609375,9225.400390625,9130.5498046875,9217.9501953125,167700,0.010748636018943606,60.53631622274448,9282.64697371773,9165.14755859375,9047.648143469769,0.025640485190837274,37.884837898935075,53.81589327847524,-15.931055379540162,60.27592814993548,9002.367153145668,8591.574585964536,1
2017-04-25,9273.0498046875,9309.2001953125,9250.349609375,9306.599609375,168700,0.009571092601938416,66.60064079911025,9304.538970961878,9175.0775390625,9045.616107163123,0.028220237125670206,46.99712050245762,52.452138723271716,-5.455018220814097,66.412313279354,9014.297837703682,8598.68926281439,1
2017-04-26,9336.2001953125,9367.0,9301.349609375,9351.849609375,185700,0.00485035901773151,69.20219002378748,9327.143223735715,9190.410009765625,9053.676795795534,0.029755628709665635,57.21048014336702,53.40380700729078,3.806673136076242,70.14265877216963,9027.53516208295,8606.183395615988,1
2017-04-27,9359.150390625,9367.150390625,9322.650390625,9342.150390625,209400,-0.001037682638315093,67.9798916462428,9347.778955487485,9202.4775390625,9057.176122637515,0.031578760351918846,63.78670195441009,55.480385996714645,8.306315957695446,74.5380538896727,9039.873014182638,8613.506450292694,1
2017-04-28,9340.9501953125,9342.650390625,9282.25,9304.0498046875,162200,-0.004086692040742791,63.25358267417233,9359.588901287098,9210.4900390625,9061.391176837904,0.03237588045636126,65.17273552697407,57.41885590276653,7.753879624207535,76.48610248148174,9050.232888320083,8620.377528445877,1
2017-05-02,9339.849609375,9352.5498046875,9269.900390625,9313.7998046875,161600,0.0010473820656935206,63.944413721612996,9372.08537091438,9217.492529296875,9062.89968767937,0.033543361413344665,66.29372780716403,59.19383028364604,7.0998975235179955,79.30445444344421,9060.568845824686,8627.277252587584,1
2017-05-03,9344.7001953125,9346.2998046875,9298.400390625,9311.9501953125,151600,-0.00019860777483643832,63.69975837272518,9382.863013943452,9224.4025390625,9065.942064181547,0.034356799632262625,66.26896684797248,60.60885759651133,5.660109251461151,81.2885084444949,9070.426937961463,8634.08991868435,1
2017-05-04,9360.9501953125,9365.650390625,9323.25,9359.900390625,269600,0.005136105872378302,67.20308146832157,9399.610154876325,9230.505078125,9061.400001373673,0.03664048181980451,69.3194521402238,62.350976505253826,6.968475634969977,86.7490739872796,9081.778838065917,8641.31191343003,1
2017-05-05,9374.5498046875,9377.099609375,9272.0,9285.2998046875,231900,-0.008002164979810267,57.84896429616464,9401.668065548472,9231.512548828125,9061.357032107777,0.03686406010290217,64.96842433554775,62.87446607131261,2.093958264235141,87.28793832147016,9089.760052443233,8647.719753144034,1
2017-05-08,9311.4501953125,9338.7001953125,9297.9501953125,9314.0498046875,174300,0.0030915084131222883,60.150996414602176,9407.619534569598,9234.117529296875,9060.615524024151,0.0375784702159697,63.112565806692146,62.922086018388526,0.19047978830361956,89.00465072658876,9098.555729001833,8654.349902910637,1
2017-05-09,9337.349609375,9338.9501953125,9307.7001953125,9316.849609375,132300,0.0003005549701442118,60.37793835738377,9416.325315671553,9240.04501953125,9063.764723390947,0.03815572235150124,61.16266031548912,62.570200877808645,-1.4075405623195252,90.4298838695559,9107.116273330192,8660.94193979088,1
2017-05-10,9339.650390625,9414.75,9336.0,9407.2998046875,152700,0.009661416055306064,66.93025156786874,9439.679806169515,9251.3375,9062.995193830484,0.040716773368070454,66.15334640496621,63.28682998324017,2.866516421726047,96.61756445585883,9118.888176520675,8668.368386207763,1
2017-05-11,9448.599609375,9450.650390625,9411.2998046875,9422.400390625,171100,0.0016039118008357616,67.88509719919585,9462.945061706097,9260.60751953125,9058.269977356402,0.04369854607229693,70.51414895549897,64.73229377769192,5.781855177807046,103.79696904275553,9130.790616289472,8675.871192221866,1
2017-05-12,9436.650390625,9437.75,9372.5498046875,9400.900390625,154300,-0.0022844037397764944,65.00708703076594,9479.84488110024,9270.480029296876,9061.115177493512,0.04516807137100183,71.41205239018382,66.0682455001903,5.343806889993516,107.40190281888398,9141.383156459493,8683.0854131015,1
2017-05-15,9433.5498046875,9449.25,9423.099609375,9445.400390625,140800,0.004722420937348687,68.02835404638775,9500.199596588553,9285.21005859375,9070.220520598947,0.04630795353861133,74.85158297416638,67.82491299498552,7.026669979180852,110.28730595372839,9153.305400936573,8690.67063675845,1
2017-05-16,9461.0,9517.2001953125,9456.349609375,9512.25,166500,0.007052549770711115,71.94680875531266,9529.425849651616,9303.857568359375,9078.289287067135,0.04848919486028133,82.02609477245278,70.66514935047897,11.36094542197381,115.71408676144642,9167.381659723374,8698.845555795679,1
2017-05-17,9517.599609375,9532.599609375,9486.099609375,9525.75,205500,0.0014182164368899746,72.67513741689439,9550.857349815593,9324.887548828125,9098.917747840656,0.048465957322105464,87.78930379079611,74.08998023854241,13.699323552253702,115.9200620190662,9181.43532012638,8707.073460713134,1
2017-05-18,9453.2001953125,9489.099609375,9418.099609375,9429.4501953125,193300,-0.01016086690923151,60.59067720422965,9547.059038768057,9341.18505859375,9135.311078419443,0.04407877135137277,83.62215488376205,75.99641516758635,7.625739716175701,105.61112345822303,9191.161393663091,8714.261288918104,1
2017-05-19,9469.900390625,9505.75,9390.75,9427.900390625,252100,-0.00016437141409942322,60.41656321796357,9541.907663809756,9355.76005859375,9169.612453377746,0.03979315502966942,79.28070445578851,76.65327302522678,2.627431430561728,95.49170662205697,9200.445275896893,8721.362175502252,1
2017-05-22,9480.25,9498.650390625,9427.900390625,9438.25,196800,0.0010971618691591547,61.21803698444212,9526.046375194197,9371.7025390625,9217.358702930804,0.03293827039182498,75.80140923352155,76.48290026688574,-0.6814910333641819,79.17671732445,9209.770951351917,8728.495387686311,1
2017-05-23,9445.0498046875,9448.0498046875,9370.0,9386.150390625,224400,-0.005535341505865151,55.16297384453505,9517.418404988912,9380.112548828125,9242.806692667338,0.0292759506767199,68.05553776469787,74.79742776644817,-6.741890001750292,70.43641801774304,9216.687792107723,8735.039218561324,1
2017-05-24,9410.900390625,9431.900390625,9341.650390625,9360.5498046875,211800,-0.002731211528938736,52.41931121178099,9516.299764708338,9382.81005859375,9249.320352479162,0.028454099631341,59.16906137940896,71.67175448904032,-12.502693109631366,68.47877434988759,9222.329439659872,8741.263204492927,1
2017-05-25,9384.0498046875,9523.2998046875,9379.2001953125,9509.75,289200,0.01581355951256376,63.73885096153483,9534.236315723796,9390.705078125,9247.173840526204,0.030568788265567432,63.434440915814776,70.02429177439521,-6.589850858580434,73.62997131217777,9233.600834183015,8748.909839274093,1
2017-05-26,9507.75,9604.900390625,9495.400390625,9595.099609375,218800,0.008934922695320598,68.37395752807902,9570.221638776366,9403.3525390625,9236.483439348634,0.035491405649351986,72.861878725922,70.59180916470056,2.270069561221433,85.60204196918232,9247.777256739562,8757.329637981564,1
2017-05-29,9560.0498046875,9637.75,9547.7001953125,9604.900390625,235000,0.001020914802213731,68.86610522438122,9600.307922143124,9418.395068359376,9236.482214575628,0.03862926803630798,80.19954185377537,72.51335570251553,7.686186151259847,93.31932497407844,9261.782085519382,8765.763177808863,1
2017-05-30,9590.650390625,9635.2998046875,9581.2001953125,9624.5498046875,193900,0.0020436799494468433,69.87816378163188,9629.990090460242,9433.932568359374,9237.875046258507,0.041564325519651946,86.60194295489964,75.33107315299235,11.270869801907295,100.57538671947319,9276.008270584798,8774.30831837482,1
2017-05-31,9636.5498046875,9649.599609375,9609.25,9621.25,414300,-0.0003429116745806887,69.46975855482823,9653.170747342889,9449.39755859375,9245.62436984461,0.043129350307378626,90.3679201621344,78.33844255482076,12.029477607313638,104.53344019598956,9289.547161934413,8782.735598789002,1
2017-06-01,9603.5498046875,9634.650390625,9589.900390625,9616.099609375,176100,-0.0005354574151470177,68.79392998917976,9673.922181725819,9462.20751953125,9250.492857336681,0.04474952842823652,91.87778088532832,81.04631022092228,10.83147066440604,108.60733011532385,9302.353140265417,8791.027777998814,1
2017-06-02,9657.150390625,9673.5,9637.4501953125,9653.5,162200,0.003881807442491232,71.00018937141286,9691.630986337905,9480.617529296875,9269.604072255845,0.044514707272803516,94.99718690480586,83.83648555769899,11.160701347106865,108.24761946137399,9316.123605353048,8799.609591153054,1
2017-06-05,9656.2998046875,9687.2001953125,9640.7001953125,9675.099609375,127700,0.00223499051174814,72.22164705295316,9711.364175435334,9498.67001953125,9285.975863627165,0.04478398669850424,98.08162271744914,86.68551298964903,11.39610972780011,109.10979978630738,9330.20109570685,8808.320934617948,1
2017-06-06,9704.25,9709.2998046875,9630.2001953125,9637.150390625,145900,-0.003930072114359614,66.89085619844408,9718.24465275927,9514.68505859375,9311.12546442823,0.04278850911237726,96.35317608669902,88.61904560905903,7.734130477639994,104.42386848653138,9342.238322958543,8816.5679938817,1
2017-06-07,9663.9501953125,9678.5498046875,9630.5498046875,9663.900390625,160700,0.002771871586730097,68.64757030302088,9734.698084975647,9527.515087890624,9320.332090805601,0.04349150752820126,96.03484124965325,90.10220473717789,5.932636512475369,106.28263496467781,9354.852521690562,8824.999162008498,1
